61,184.477,153.267,-0.210812,1,31,0.920653
62,184.477,153.267,-0.210812,1,31,0.918823
63,184.477,153.267,-0.210812,1,31,0.918814
64,184.477,153.267,-0.210812,1,31,0.918517
65,184.477,153.267,-0.210812,1,31,0.920548
66,184.477,153.267,-0.210812,1,31,0.920722
67,184.477,153.267,-0.210812,1,31,0.919515
68,184.477,153.267,-0.210812,1,57,0.937307
69,184.477,153.267,-0.210812,1,58,0.977344
70,184.477,153.267,-0.210807,1,59,0.98667
71,184.477,153.267,-0.210807,1,59,0.988957
72,184.477,153.267,-0.210807,1,59,0.990056
73,184.477,153.267,-0.210807,1,62,0.991533
74,184.477,153.267,-0.210807,1,63,0.992436
75,184.477,153.267,-0.210807,1,64,0.992754
76,184.477,153.267,-0.210807,1,63,0.992199
77,184.477,153.267,-0.210807,1,64,0.990643
78,184.477,153.267,-0.210807,1,65,0.990204
79,184.477,153.267,-0.210807,1,68,0.985947
80,184.647,153.403,-0.20926,1,58,0.931636
81,185.566,154.135,-0.200768,1,58,0.923181
82,187.444,155.628,-0.179161,1,58,0.890435
83,190.351,157.938,-0.150554,1,58,0.820414
84,194.146,160.96,-0.13825,1,58,0.696146
85,198.77,164.685,-0.153493,1,58,0.534932
86,204.18,169.088,-0.114797,0,0,0
87,210.262,174.067,-0.0831487,0,0,0
88,217.005,179.587,-0.115069,0,0,0
89,224.499,185.66,-0.110417,0,0,0
90,232.548,192.132,-0.0838608,0,0,0
91,241.045,198.957,-0.0450656,0,0,0
92,249.908,206.074,0.00598277,0,0,0
93,259.08,213.419,0.0328585,0,0,0
94,268.569,220.986,0.036262,0,0,0
95,278.394,228.792,-0.00671589,0,0,0
96,288.539,236.909,-0.00590648,0,0,0
97,298.917,245.197,0.00596917,0,0,0
98,309.493,253.58,-0.00675194,0,0,0
99,320.23,262.125,-0.00255456,0,0,0
100,331.241,270.931,-0.00729944,0,0,0
101,342.197,279.704,0.0107548,0,0,0
102,353.539,288.784,0.0191314,0,0,0
103,364.995,297.834,0.0390759,0,0,0
104,376.616,306.979,0.0381185,0,0,0
105,388.377,316.277,0.0216908,0,0,0
106,400.057,325.654,0.0208567,0,0,0
107,411.571,334.784,0.00225525,0,0,0
108,423.02,343.815,0.0104489,0,0,0
109,434.402,353.038,0.0133235,0,0,0
110,445.848,362.248,0.0141025,0,0,0
111,457.182,371.403,0.0116351,0,0,0
112,468.631,380.667,0.0142603,0,0,0
113,480.04,389.959,0.0269163,0,0,0
114,491.451,399.182,0.00828361,0,0,0
115,502.812,408.15,0.0246032,0,0,0
116,514.207,416.887,0.0263209,0,0,0
117,525.882,425.405,0.0260738,0,0,0
118,537.664,433.423,0.0233111,0,0,0
119,549.503,441.266,-0.0114372,0,0,0
120,561.364,448.97,-0.01339,0,0,0
121,573.21,456.563,0.00501476,0,0,0
122,584.969,464.121,0.00774211,0,0,0
123,596.679,471.645,0.0238639,0,0,0
124,608.377,479.142,0.0392473,0,0,0
125,620.062,486.649,0.0219004,0,0,0
126,631.747,494.169,0.0167182,0,0,0
127,643.422,501.681,0.0311494,0,0,0
128,655.121,509.172,0.024788,0,0,0
129,666.839,516.628,0.0405047,0,0,0
130,678.558,524.07,0.0265606,0,0,0
131,690.25,531.567,0.0150362,0,0,0
132,701.907,539.148,0.0151541,0,0,0
133,713.566,546.762,0.00797729,0,0,0
134,725.219,554.372,0.00558516,0,0,0
135,736.858,561.966,0.00916243,0,0,0
136,748.503,569.472,0.014143,0,0,0
137,760.116,576.946,0.0244175,0,0,0
138,771.722,584.405,0.0203569,0,0,0
139,783.319,591.824,0.00656944,0,0,0
140,794.877,599.236,0.0171132,0,0,0
141,806.394,606.63,0.0327967,0,0,0
142,817.919,613.98,0.0294097,0,0,0
143,829.48,621.376,0.0397971,0,0,0
144,840.816,628.49,0.032739,0,0,0
145,852.211,635.43,0.0164204,0,0,0
146,863.631,642.236,0.0292609,0,0,0
147,875.029,648.959,0.0227746,0,0,0
148,886.397,655.665,0.0100221,0,0,0
149,897.72,662.161,0.0182331,0,0,0
150,908.83,668.307,0.0456673,0,0,0
151,919.633,674.359,-0.00205779,0,0,0
152,930.107,680.352,0.00670702,0,0,0
153,940.227,686.3,0.0354633,0,0,0
154,950.007,692.09,0.0843725,0,0,0
155,959.554,697.662,0.0700054,0,0,0
156,968.655,702.881,0.0445625,0,0,0
157,977.057,707.615,-0.00915744,0,0,0
158,984.729,711.851,-0.02985,0,0,0
159,991.82,715.521,-0.0520273,0,0,0
160,998.078,717.879,-0.0506814,0,0,0
161,1003.95,718.88,-0.0483286,0,0,0
162,1008.57,718.571,-0.0271967,0,0,0
163,1011.67,717.473,-0.0165333,0,0,0
164,1013.88,716.008,0.0385609,0,0,0
165,1015.77,714.055,0.0588482,0,0,0
166,1017.39,711.278,0.0625043,0,0,0
167,1018.36,707.598,0.055195,0,0,0
168,1018.6,703.154,0.0542704,0,0,0
169,1018.52,697.885,0.0548747,0,0,0
170,1018.33,691.724,0.0475582,0,0,0
171,1018.15,684.769,0.0561899,0,0,0
172,1017.98,677.028,0.0515847,0,0,0
173,1017.84,668.681,0.0156883,0,0,0
174,1017.68,659.347,0.0312603,0,0,0
175,1017.47,649.5,0.032631,0,0,0
176,1017.2,639.06,0.0479691,0,0,0
177,1016.91,628.07,0.0322611,0,0,0
178,1016.58,616.742,0.0001424,0,0,0
179,1016.23,605.078,0.00135344,0,0,0
180,1015.84,593.137,0.015182,0,0,0
181,1015.45,580.887,0.0385935,0,0,0
182,1015.08,568.474,0.00363218,0,0,0
183,1014.76,556.167,0.0150368,0,0,0
184,1014.41,543.827,0.0286873,0,0,0
185,1014.08,531.407,0.0259186,0,0,0
186,1013.73,518.883,0.0193939,0,0,0
187,1013.41,506.135,0.0273199,0,0,0
188,1013.08,493.567,0.0351794,0,0,0
189,1012.73,481.046,0.0651956,0,0,0
190,1012.4,468.761,0.0625946,0,0,0
191,1012.08,456.736,0.0654798,0,0,0
192,1011.69,445.019,0.0776918,0,0,0
193,1011.28,433.604,0.0806314,0,0,0
194,1010.9,422.537,0.101043,0,0,0
195,1010.46,412.282,0.0407489,0,0,0
196,1010.04,403.173,-0.00451974,0,0,0
197,1009.77,395.76,-0.017706,0,0,0
198,1009.57,389.287,0.0249901,0,0,0
199,1009.44,383.714,0.0264628,0,0,0
200,1009.34,379.157,0.00692952,0,0,0
201,1009.23,374.971,-0.00654607,0,0,0
202,1009.12,371.267,-0.0092874,0,0,0
203,1009.01,368.175,-0.00230426,0,0,0
204,1008.92,366.108,0.0031036,0,0,0
205,1008.84,364.623,0.00683826,0,0,0
206,1008.77,363.615,0.00893032,0,0,0
207,1008.74,363.322,0.00866032,0,0,0
208,1008.74,363.322,0.00865198,0,0,0
209,1008.74,363.321,0.00864324,0,0,0
210,1008.74,363.321,0.00864324,0,0,0
211,1008.74,363.304,0.00850162,0,0,0
212,1008.71,363.041,0.00783767,1,201,0.611438
213,1008.65,362.469,0.00740702,1,202,0.685035
214,1008.54,361.591,0.00460033,1,203,0.72372
215,1008.38,360.42,-0.00361668,1,203,0.711176
216,1008.15,359.006,-0.0157936,1,203,0.66774
217,1007.89,357.746,-0.0267886,1,206,0.757829
218,1007.63,356.902,-0.0388536,1,206,0.729242
219,1007.51,356.568,-0.0463749,1,206,0.668732
220,1007.5,356.568,-0.0463877,1,206,0.657683
221,1007.5,356.568,-0.0463877,1,206,0.664091
222,1007.5,356.568,-0.0463877,1,206,0.709833
223,1007.5,356.568,-0.0463877,1,212,0.703401
224,1007.5,356.568,-0.0463877,1,213,0.741293
225,1007.5,356.568,-0.0463877,1,214,0.759432
226,1007.5,356.568,-0.0463877,1,215,0.841903
227,1007.5,356.568,-0.0463877,1,216,0.842741
228,1007.5,356.568,-0.0463877,1,216,0.850823
229,1007.5,356.566,-0.0464323,1,218,0.91161
230,1007.5,356.566,-0.0464323,1,219,0.96666
231,1007.5,356.566,-0.0464323,1,220,0.970304
232,1007.5,356.566,-0.0464323,1,219,0.970161
233,1007.5,356.566,-0.0464323,1,219,0.967338
234,1007.5,356.566,-0.0464323,1,219,0.964125
235,1007.5,356.566,-0.0464323,1,219,0.966925
236,1007.5,356.566,-0.0464323,1,220,0.97037
237,1007.5,356.566,-0.0464323,1,226,0.967437
238,1007.5,356.566,-0.0464323,1,219,0.950315
239,1007.41,356.345,-0.0512809,1,218,0.924178
240,1007.15,355.704,-0.0666278,1,218,0.91404
241,1006.59,354.51,-0.0926305,1,218,0.883256
242,1005.47,352.667,-0.0987348,1,218,0.841769
243,1003.44,350.47,-0.0500459,1,218,0.784162
244,1000.19,348.343,0.0337731,1,218,0.668462
245,995.646,346.627,0.0589335,1,218,0.516901
246,989.916,345.027,0.0830879,0,0,0
247,983.091,343.345,0.128127,0,0,0
248,975.313,341.577,0.130212,0,0,0
249,966.909,339.636,0.0910382,0,0,0
250,958.235,337.473,0.0523786,0,0,0
251,949.34,335.04,0.0596177,0,0,0
252,940.017,332.397,0.0582564,0,0,0
253,930.237,329.573,0.0591828,0,0,0
254,920.119,326.407,0.0394711,0,0,0
255,909.721,322.975,0.0456198,0,0,0
256,898.824,319.443,-0.0337321,0,0,0
257,887.344,315.768,-0.0589863,0,0,0
258,875.495,312.123,-0.0498486,0,0,0
259,863.309,308.375,-0.0435948,0,0,0
260,850.756,304.472,-0.0106978,0,0,0
261,837.926,300.39,0.022181,0,0,0
262,824.871,296.122,0.0418651,0,0,0
263,811.857,291.72,0.0296388,0,0,0
264,798.928,287.273,0.0378107,0,0,0
265,786.102,282.61,0.0288321,0,0,0
266,773.422,277.289,0.0196139,0,0,0
267,760.911,271.468,0.0504329,0,0,0
268,748.454,265.049,0.0261333,0,0,0
269,736.259,258.254,0.0586594,0,0,0
270,724.135,251.358,0.0357837,0,0,0
271,711.914,244.341,0.0606418,0,0,0
272,699.617,237.065,0.0474678,0,0,0
273,687.128,229.605,0.00346514,0,0,0
274,674.612,222.199,0.053764,0,0,0
275,661.816,214.742,0.0273606,0,0,0
276,649.009,207.077,0.0681276,0,0,0
277,636.254,199.271,0.0715645,0,0,0
278,623.544,191.426,0.0594957,0,0,0
279,610.895,183.538,0.0652385,0,0,0
280,598.15,175.574,0.0277581,0,0,0
281,585.675,167.6,0.00128639,0,0,0
282,573.479,159.437,0.0444632,0,0,0
283,561.553,151.061,0.0501393,0,0,0
284,549.974,142.432,0.0535042,0,0,0
285,538.647,133.572,0.0363222,0,0,0
286,527.331,124.41,0.0326759,0,0,0
287,516.124,114.909,0.0181579,0,0,0
288,505.103,105.016,0.0463655,0,0,0
289,494.245,94.78,0.0374722,0,0,0
290,483.439,84.226,0.0435588,0,0,0
291,472.733,73.46,0.0172713,0,0,0
292,462.11,62.561,-0.00127844,0,0,0
293,451.527,51.627,-0.0125997,0,0,0
294,440.97,40.722,0.0461326,0,0,0
295,430.375,29.984,0.0520629,0,0,0
296,419.655,19.466,0.0802712,0,0,0
297,408.734,8.998,0.104938,0,0,0
298,397.742,-1.347,0.103911,0,0,0
299,386.719,-11.6,0.0854492,0,0,0
300,375.832,-21.641,0.019912,0,0,0
301,365.165,-31.47,0.0005228,0,0,0
302,354.642,-41.2,0.0664155,0,0,0
303,344.003,-50.869,0.117651,0,0,0
304,333.162,-60.476,0.137728,0,0,0
305,322.085,-69.976,0.122172,0,0,0
306,311.053,-79.483,0.134762,0,0,0
307,300.221,-88.934,0.0905255,0,0,0
308,289.611,-98.35,0.053996,0,0,0
309,279.208,-107.835,-0.00548648,0,0,0
310,269.003,-117.541,-0.0189525,0,0,0
311,258.813,-127.676,-0.0148775,0,0,0
312,248.763,-137.913,-0.0262605,0,0,0
313,238.83,-148.229,-0.023595,0,0,0
314,228.986,-158.474,-0.0271269,0,0,0
315,219.287,-168.507,-0.0226864,0,0,0
316,209.696,-178.112,-0.0251744,0,0,0
317,200.24,-187.386,-0.0566277,0,0,0
318,191.068,-196.425,-0.0636946,0,0,0
319,182.193,-205.25,-0.0961374,0,0,0
320,173.836,-213.631,-0.178662,0,0,0
321,166.256,-221.293,-0.229838,0,0,0
322,159.124,-228.552,-0.156476,0,0,0
323,152.424,-235.406,-0.0975107,0,0,0
324,146.33,-241.635,-0.0618902,0,0,0
325,140.753,-246.994,-0.00738069,0,0,0
326,135.206,-251.199,-0.00569907,0,0,0
327,129.593,-254.076,-0.00082137,0,0,0
328,124.014,-255.768,-0.0186839,0,0,0
329,118.541,-256.292,-0.0787224,0,0,0
330,113.037,-255.595,-0.0441863,0,0,0
331,107.495,-253.69,-0.00685456,0,0,0
332,101.958,-250.535,-0.0173144,0,0,0
333,96.4168,-246.241,-0.0226402,0,0,0
334,90.9135,-240.849,-0.0163715,0,0,0
335,85.4537,-234.614,-0.00117035,0,0,0
336,79.6418,-227.69,-0.00795971,0,0,0
337,73.4107,-220.195,-0.00169291,0,0,0
338,66.9442,-212.261,0.0207205,0,0,0
339,60.1647,-203.886,0.0403484,0,0,0
340,53.0897,-195.09,0.0729912,0,0,0
341,45.7592,-185.908,0.0974889,0,0,0
342,38.2344,-176.488,0.0952859,0,0,0
343,30.7714,-167.17,0.0943879,0,0,0
344,23.2661,-157.773,0.0937854,0,0,0
345,15.6459,-148.199,0.09635,0,0,0
346,7.9096,-138.487,0.0978569,0,0,0
347,0.1634,-128.741,0.089463,0,0,0
348,-7.4138,-119.103,0.0586826,0,0,0
349,-14.8745,-109.593,0.0274419,0,0,0
350,-22.2295,-100.198,-0.00599481,0,0,0
351,-29.5142,-90.941,-0.0337959,0,0,0
352,-36.6918,-81.786,-0.0401678,0,0,0
353,-43.4593,-72.929,-0.0436986,0,0,0
354,-48.6338,-65.208,-0.0387682,0,0,0
355,-51.3728,-58.626,-0.00585607,0,0,0
356,-52.1148,-52.278,-0.00754647,0,0,0
357,-50.9345,-45.871,0.02684,0,0,0
358,-47.817,-39.792,0.0702879,0,0,0
359,-43.0444,-34.027,0.0656554,0,0,0
360,-37.3627,-28.393,0.102204,0,0,0
361,-31.1187,-22.458,0.108198,0,0,0
362,-24.2049,-15.87,0.126356,0,0,0
363,-16.7363,-8.857,0.076862,0,0,0
364,-8.6798,-1.489,0.0110342,1,1,0.593845
365,-0.0692,6.179,-0.15482,1,2,0.815078
366,9.2123,14.037,-0.383122,1,4,0.844881
367,19.0885,21.995,-0.532242,1,6,0.893393
368,29.3685,30.116,-0.639703,1,8,0.913746
369,39.8749,38.404,-0.681618,1,9,0.931567
370,50.576,46.829,-0.702603,1,11,0.911075
371,61.3143,55.297,-0.690044,1,12,0.938474
372,71.915,63.655,-0.63975,1,13,0.935445
373,82.5697,72.042,-0.569604,1,14,0.912278
374,93.2065,80.449,-0.51844,1,16,0.936198
375,103.557,88.652,-0.476922,1,17,0.964244
376,113.599,96.645,-0.423419,1,18,0.944089
377,123.346,104.403,-0.355887,1,20,0.966256
378,132.806,111.91,-0.278292,1,21,0.984487
379,141.913,119.178,-0.214877,1,22,0.973555
380,150.266,125.945,-0.177934,1,24,0.965626
381,157.766,132.05,-0.180861,1,25,0.971143
382,164.441,137.456,-0.169869,1,26,0.970426
383,170.192,142.063,-0.183827,1,27,0.970335
384,174.73,145.725,-0.215633,1,28,0.966662
385,178.118,148.448,-0.231106,1,29,0.969924
386,180.718,150.53,-0.237863,1,30,0.964634
387,182.623,152.068,-0.240796,1,31,0.952833
388,183.824,153.044,-0.241936,1,80,0.944698
389,184.318,153.446,-0.242693,1,80,0.961165
390,184.45,153.554,-0.242476,1,81,0.959035
391,184.725,153.779,-0.241363,1,81,0.964011
392,184.935,153.95,-0.240859,1,81,0.968992
393,184.935,153.951,-0.24086,1,81,0.96708
394,184.935,153.951,-0.24086,1,81,0.969673
395,184.935,153.951,-0.24086,1,81,0.969004
396,184.937,153.952,-0.240858,1,81,0.970849
397,184.937,153.952,-0.240858,1,81,0.968027
398,184.937,153.952,-0.240858,1,81,0.968594
399,184.937,153.952,-0.240858,1,81,0.967898
400,185.16,154.134,-0.239136,1,81,0.956915
401,186.226,155.009,-0.226601,1,82,0.957161
402,188.351,156.756,-0.202287,1,82,0.95498
403,191.589,159.399,-0.174906,1,83,0.95784
404,195.951,162.912,-0.165117,1,84,0.956692
405,201.38,167.219,-0.126094,1,85,0.964496
406,207.676,172.228,-0.051148,1,86,0.956187
407,214.676,177.83,-0.0550684,1,88,0.947067
408,222.649,184.198,-0.0733094,1,89,0.950729
409,231.34,191.144,-0.0644086,1,90,0.964563
410,240.723,198.627,-0.0443131,1,91,0.972665
411,250.729,206.612,-0.00757222,1,92,0.964168
412,261.289,215.04,0.0313557,1,93,0.978865
413,272.301,223.872,0.0277891,1,94,0.961566
414,283.486,232.898,-0.011877,1,95,0.944915
415,294.853,242.078,0.0117346,1,97,0.941232
416,306.426,251.34,-0.00245724,1,98,0.952036
417,318.199,260.738,0.00578686,1,99,0.962963
418,330.14,270.281,0.00392133,1,100,0.968986
419,342.219,279.976,0.00583156,1,101,0.977408
420,354.397,289.775,0.0114075,1,102,0.979347
421,366.733,299.688,0.0425715,1,103,0.969475
422,379.275,309.633,0.04388,1,104,0.96184
423,391.869,319.623,0.0287691,1,105,0.955614
424,404.246,329.349,0.00940397,1,106,0.946402
425,416.348,338.961,-0.00263797,1,107,0.941491
426,428.361,348.627,0.0100758,1,108,0.941245
427,440.495,358.335,0.0153825,1,109,0.929923
428,452.72,368.059,0.0170651,1,111,0.937417
429,464.989,377.834,0.0101285,1,112,0.944362
430,477.297,387.581,0.0317649,1,113,0.956975
431,489.44,397.161,-0.00241799,1,114,0.969443
432,501.362,406.517,0.00201969,1,115,0.968708
433,513.276,415.741,0.0165013,1,116,0.971351
434,525.162,424.561,0.0170169,1,117,0.973486
435,537.245,432.946,0.0103728,1,118,0.980284
436,549.451,441.036,-0.0367967,1,119,0.990458
437,561.708,449.033,-0.0372585,1,120,0.988753
438,574.084,457.019,-0.00524986,1,121,0.987663
439,586.524,464.996,-0.00495202,1,122,0.986305
440,599.036,473.012,0.020953,1,123,0.982547
441,611.542,481.097,0.03364,1,124,0.971021
442,624.088,489.239,0.019447,1,125,0.968108
443,636.67,497.404,0.0397414,1,126,0.963789
444,649.298,505.555,0.0337393,1,127,0.950434
445,662.165,513.727,0.0355292,1,129,0.917725
446,674.861,521.804,0.0283129,1,130,0.946681
447,687.497,529.932,0.0317153,1,131,0.952629
448,699.96,538.004,0.0304582,1,132,0.967644
449,712.485,546.175,0.0289578,1,133,0.968721
450,724.851,554.22,0.015406,1,134,0.968629
451,737.138,562.099,0.0149707,1,135,0.982908
452,749.341,569.925,0.0240641,1,136,0.974501
453,761.407,577.744,0.0338734,1,137,0.980354
454,773.414,585.498,0.0319099,1,138,0.977442
455,785.399,593.105,0.0148464,1,139,0.975462
456,797.414,600.497,0.0134392,1,140,0.979638
457,809.399,607.76,0.0167172,1,141,0.976017
458,821.366,615.027,0.00464618,1,142,0.972486
459,833.326,622.255,0.00398967,1,143,0.96379
460,845.265,629.479,-0.00095998,1,144,0.950387
461,857.097,636.751,0.00260693,1,145,0.941305
462,868.628,643.886,0.0238135,1,146,0.962712
463,879.864,650.876,0.0139773,1,147,0.963901
464,890.822,657.71,0.00607224,1,148,0.956652
465,901.701,664.269,0.046354,1,149,0.946492
466,912.337,670.347,0.0382105,1,150,0.953863
467,922.804,676.286,0.0353844,1,151,0.9523
468,932.95,682.114,0.044741,1,152,0.953661
469,942.753,687.873,0.076241,1,153,0.957168
470,952.236,693.511,0.092991,1,154,0.957395
471,961.462,698.984,0.0744957,1,155,0.957062
472,970.411,704.233,0.0673257,1,156,0.957286
473,978.907,709.09,0.0144338,1,157,0.951764
474,986.549,713.113,-0.0376775,1,158,0.949123
475,993.536,716.048,-0.0632407,1,159,0.924616
476,1000.04,717.866,-0.092632,1,160,0.891328
477,1005.94,718.262,-0.0679201,1,161,0.879777
478,1011.16,716.844,-0.0323899,1,163,0.863085
479,1015.37,713.754,0.0425187,1,164,0.830734
480,1018.72,709.314,0.0598414,1,165,0.69888
481,1021.5,703.821,0.0986589,1,168,0.775415
482,1023.51,697.303,0.132813,1,169,0.799902
483,1024.34,689.79,0.130186,1,170,0.823784
484,1024.3,681.487,0.113254,1,171,0.840675
485,1024.09,672.301,0.0831434,1,172,0.817744
486,1023.86,662.454,0.109662,1,173,0.775681
487,1023.6,651.99,0.0914619,1,174,0.776915
488,1023.27,641.122,0.127486,1,175,0.822312
489,1022.93,629.864,0.136622,1,176,0.819068
490,1022.65,618.319,0.132245,1,177,0.823855
491,1022.36,606.407,0.126133,1,179,0.817275
492,1022.05,594.703,0.108097,1,180,0.829758
493,1021.7,583.412,0.0900483,1,181,0.817917
494,1021.33,572.274,0.0760943,1,182,0.792003
495,1020.91,561.119,0.0741412,1,182,0.749793
496,1020.25,549.559,0.0651918,1,183,0.785791
497,1019.24,537.639,0.0911103,1,184,0.813076
498,1017.98,525.383,0.0984862,1,185,0.846608
499,1016.9,512.877,0.0908946,1,186,0.860543
500,1016.1,500.29,0.0890407,1,187,0.849091
501,1015.23,487.789,0.0657925,1,188,0.841872
502,1014.2,475.453,0.0738088,1,189,0.845663
503,1013.25,463.303,0.0422332,1,190,0.838038
504,1012.5,451.431,0.0191726,1,191,0.855518
505,1011.85,439.734,0.0107893,1,192,0.864785
506,1011.34,428.415,0.00524579,1,193,0.866733
507,1010.84,417.647,-0.00036366,1,194,0.825096
508,1010.41,407.495,0.043047,1,195,0.769784
509,1010.01,397.91,0.0567176,1,196,0.628519
510,1009.58,388.608,0.0533645,1,199,0.640502
511,1009.15,379.875,0.0275336,1,200,0.779107
512,1008.79,372.758,-0.0243003,1,202,0.841762
513,1008.57,367.386,-0.0183607,1,203,0.834217
514,1008.4,362.727,-0.00359009,1,213,0.820246
515,1007.99,358.63,-0.0343768,1,216,0.861167
516,1006.73,354.699,-0.104475,1,242,0.870413
517,1004.29,351.173,-0.0965189,1,242,0.882453
518,1000.57,348.453,0.00153163,1,244,0.893406
519,995.648,346.591,0.043596,1,245,0.927429
520,989.697,345.061,0.0756416,1,246,0.937792
521,982.984,343.542,0.120726,1,247,0.935142
522,975.46,341.811,0.121493,1,248,0.943916
523,967.154,339.857,0.0928081,1,249,0.950803
524,957.963,337.544,0.0804012,1,250,0.954467
525,948.128,334.857,0.0890861,1,251,0.952638
526,937.714,331.777,0.0540061,1,252,0.954442
527,926.772,328.323,0.0679108,1,253,0.95113
528,915.32,324.72,0.00536317,1,254,0.948064
529,903.445,321.056,-0.00947684,1,256,0.947144
530,891.166,317.237,-0.0734041,1,257,0.949488
531,878.547,313.271,-0.0815927,1,258,0.962355
532,865.727,309.231,-0.0458388,1,259,0.96517
533,852.682,305.16,-0.0163623,1,260,0.976745
534,839.52,301.001,0.0209162,1,261,0.978489
535,826.362,296.748,0.0241853,1,262,0.978581
536,813.279,292.411,0.0253871,1,263,0.977248
537,800.093,287.855,0.0401783,1,264,0.979142
538,786.747,282.924,0.048355,1,265,0.977486
539,773.3,277.38,0.0226715,1,266,0.979618
540,759.863,271.3,0.0553502,1,267,0.983115
541,746.389,264.893,0.0315208,1,268,0.976475
542,733.363,258.463,0.0107291,1,269,0.965786
543,720.69,252.055,-0.0251232,1,270,0.963915
544,708.139,245.175,0.0412575,1,271,0.957358
545,695.545,237.87,-0.00033691,1,272,0.953052
546,682.62,230.294,-0.00078385,1,273,0.954172
547,669.399,222.573,0.0227837,1,274,0.950992
548,655.972,214.745,0.0107184,1,275,0.944802
549,642.52,206.723,-0.0011854,1,276,0.927118
550,629.054,198.48,0.0107656,1,277,0.923316
551,615.596,190.079,0.00528884,1,278,0.924706
552,602.384,181.743,-0.0106846,1,279,0.89817
553,589.475,173.508,-0.0464355,1,281,0.9116
554,576.89,165.348,-0.0144511,1,282,0.916453
555,564.623,157.038,0.00961278,1,282,0.918242
556,552.782,148.563,0.00213479,1,283,0.923596
557,541.31,139.896,-0.0420252,1,284,0.912101
558,530.455,130.758,-0.0208858,1,285,0.922771
559,520.05,120.939,0.00525188,1,286,0.942321
560,509.882,110.93,0.0252626,1,287,0.947872
561,499.73,101.031,0.0333099,1,288,0.949869
562,489.61,90.895,0.0326867,1,289,0.954561
563,479.576,80.495,0.020263,1,290,0.954037
564,469.448,69.907,0.0126248,1,291,0.962352
565,459.132,59.18,-0.0192019,1,292,0.9379
566,448.614,48.296,0.0157215,1,293,0.925554
567,437.971,37.376,0.0665521,1,294,0.945058
568,427.084,26.579,0.0568586,1,295,0.956155
569,415.943,15.876,0.0779264,1,296,0.955819
570,404.662,5.576,0.0828436,1,297,0.949665
571,393.486,-4.398,0.0625852,1,298,0.95066
572,382.355,-14.088,0.0317639,1,299,0.937746
573,371.207,-23.572,-0.0262366,1,300,0.938787
574,360.116,-33.064,-0.0303922,1,301,0.943932
575,349.218,-42.629,-0.00790973,1,302,0.938152
576,338.29,-52.094,0.033737,1,303,0.932047
577,327.488,-61.244,0.0354631,1,304,0.930429
578,316.971,-70.204,0.0208084,1,305,0.932351
